ID de execução;Data leitura;EPC;Origem;Destino;Situação Atual;Tipo de Movimento;Status aprovação
412278905;05/10/2022 18:43;3035E847FC35368000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;davó - lj 28 - POUPAKI Atacadista - Guarulhos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278908;05/10/2022 18:43;3035E847FC18908000000001;UNIDAS - MATRIZ SP;UNIDAS - GRU1 - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278911;05/10/2022 18:43;3035E847FC25B8C000000001;DSV AIR & SEA BRASIL - MATRIZ SP;DSV AIR & SEA BRASIL - GRU - AEROPORTO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278913;05/10/2022 18:43;3035E847FC220C4000000001;ASSAI - MATRIZ;ASSAI - 	LJ86 - GUARULHOS JAMIL - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278915;05/10/2022 18:43;3035E847FC1EACC000000001;LLINEA - MATRIZ;LNA CROMA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278916;05/10/2022 18:43;3035E847FC3ACE8000000001;GENERAL SHOPPING - MATRIZ;GENERAL SHOPPING - MAIA GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278918;05/10/2022 18:43;3035E847FC22194000000001;ASSAI - MATRIZ;ASSAI - 	LJ89 - FERNÃO DIAS - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278920;05/10/2022 18:43;3035E847FC18910000000001;UNIDAS - MATRIZ SP;UNIDAS - GRU1 - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278924;05/10/2022 18:43;3035E847FC355DC000000001;TRACK FIELD - matriz;TRACK FIELD - Gru T3;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278926;05/10/2022 18:43;3035E847FC3B8B8000000001;FONTES DESPACHANTES - MATRIZ;fontes despachantes - incane - guarulhos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278928;05/10/2022 18:43;3035E847FC18904000000001;UNIDAS - MATRIZ SP;UNIDAS - GRU1 - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278930;05/10/2022 18:43;3035E847FC37D2C000000001;PONTAL VERMELHO - matriz;PONTAL VERMELHO - LJ 07 Internacional Shopping de Guarulhos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278932;05/10/2022 18:43;3035E847FC37E44000000001;PONTAL VERMELHO - matriz;PONTAL VERMELHO - LJ 11 Shopping Bonsucesso;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278934;05/10/2022 18:43;3035E847FC3FC8C000000001;embrapol - matriz;embrapol - ótica e reloj. vila rica;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278936;05/10/2022 18:43;3035E847FC3B1B0000000001;MAMAE PRESENTES - CASA LOJISTA - MATRIZ;MAMAE PRESENTES - LJ DEPARTAMENTOS - ARICANDUVA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278938;05/10/2022 18:43;3035E847FC2096C000000001;LLINEA - MATRIZ;LNA	MERCADOCAR - ARICANDUVA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278940;05/10/2022 18:43;3035E847FC21740000000001;ASSAI - MATRIZ;ASSAI - 	LJ19 - ITAQUERA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278942;05/10/2022 18:43;3035E847FC384C0000000001;DAVÓ MATRIZ - LJ 03 - HIPER GUAIANAZES;davó - lj 01 - Super Itaquera;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278944;05/10/2022 18:43;3035E847FC2C704000000001;LELLO - MATRIZ SP;LELLO - TATUAPE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278946;05/10/2022 18:43;3035E847FC214D8000000001;ASSAI - MATRIZ;ASSAI - 	LJ1 - Vila Carrão;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278948;05/10/2022 18:43;3035E847FC33868000000001;LEO MADEIRAS - MATRIZ;leo madeiras - Aricanduva;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278950;05/10/2022 18:43;3035E847FC35594000000001;TRACK FIELD - matriz;TRACK FIELD - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278952;05/10/2022 18:43;3035E847FC293E0000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - OUTLET SO MARCAS - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278954;05/10/2022 18:43;3035E847FC293EC000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - OUTLET SO MARCAS - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278956;05/10/2022 18:43;3035E847FC1D990000000001;BAGAGGIO - MATRIZ;BAGAGGIO - LOJA 34 - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278958;05/10/2022 18:43;3035E847FC20784000000001;LLINEA - MATRIZ;LNA	AUTO SUECO - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278960;05/10/2022 18:43;3035E847FC33328000000001;embrapol - matriz;embrapol - guarulhos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278962;05/10/2022 18:43;3035E847FC385C8000000001;CAR SYSTEM - MATRIZ;CAR SYSTEM - LIVITYCAR - GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278964;05/10/2022 18:43;3035E847FC3AD00000000001;GENERAL SHOPPING - MATRIZ;GENERAL SHOPPING - BONSUCESSO GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278966;05/10/2022 18:43;3035E847FC2C50C000000001;LELLO - MATRIZ SP;LELLO 8595 - COND VIVA ALEGRIA SONHO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278968;05/10/2022 18:43;3035E847FC209B8000000001;LLINEA - MATRIZ;LNA	OCEANO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278971;05/10/2022 18:43;3035E847FC232C8000000001;ASSAI - MATRIZ;ASSAI - 	CD - 915 - CD Cajamar;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412278973;05/10/2022 18:43;3035E847FC208C8000000001;LLINEA - MATRIZ;LNA	HINES;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281369;05/10/2022 18:56;3035E847FC24BBC000000001;DSV AIR & SEA BRASIL - MATRIZ SP;dsv MATRIZ SP - CAJAMAR;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281370;05/10/2022 18:56;3035E847FC3B4C4000000001;embrapol - matriz;EMBRAPOL - PRACA DO OCULOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281372;05/10/2022 18:56;3035E847FC341B0000000001;oab - matriz;oab - 249ª FRANCISCO MORATO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281374;05/10/2022 18:56;3035E847FC2F1B0000000001;ASSAI - MATRIZ;ASSAI - 	LJ127 - FRANCO DA ROCHA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281375;05/10/2022 18:56;3035E847FC3B594000000001;AMERICAN SHOES - MATRIZ SP;AMERICAN SHOES - LJ81 - FRANCO DA ROCHA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281376;05/10/2022 18:56;3035E847FC341C0000000001;oab - matriz;oab - 150ª  FRANCO DA ROCHA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281377;05/10/2022 18:56;3035E847FC344B8000000001;oab - matriz;oab - 129ª MAIRIPORa;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281378;05/10/2022 18:56;3035E847FC20948000000001;LLINEA - MATRIZ;LNA	MAZDA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281380;05/10/2022 18:56;3035E847FC380C4000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 48 Cantareira Shopping;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281381;05/10/2022 18:56;3035E847FC1EA88000000001;LLINEA - MATRIZ;LNA MERCADOCAR - PIRITUBA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281382;05/10/2022 18:56;3035E847FC3806C000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 46 Tiete Plaza Shopping;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281383;05/10/2022 18:56;3035E847FC3E558000000001;ASSAI - MATRIZ;ASSAI - 272 - ANHANGUERA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281384;05/10/2022 18:56;3035E847FC3F92C000000001;ASSAI - MATRIZ;ASSAI - 285 - FREGUESIA DO Ó II;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281385;05/10/2022 18:56;3035E847FC222A8000000001;ASSAI - MATRIZ;ASSAI - 	LJ96 - CARAPICUIBA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281386;05/10/2022 18:56;3035E847FC3B1A4000000001;MAMAE PRESENTES - CASA LOJISTA - MATRIZ;MAMAE PRESENTES - CARAPICUIBA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281387;05/10/2022 18:56;3035E847FC20954000000001;LLINEA - MATRIZ;LNA	MECANO FABRIL / CONDOMÍNIO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281388;05/10/2022 18:56;3035E847FC3B154000000001;MAMAE PRESENTES - CASA LOJISTA - MATRIZ;MAMAE PRESENTES - OSASCO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281389;05/10/2022 18:56;3035E847FC3042C000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPIOSA2 - União Osasco;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281391;05/10/2022 18:56;3035E847FC1EA50000000001;LLINEA - MATRIZ;LNA NOVARES;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281392;05/10/2022 18:56;3035E847FC2934C000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - OUTLET OSASCO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281393;05/10/2022 18:56;3035E847FC37CCC000000001;PONTAL VERMELHO - matriz;PONTAL VERMELHO - LJ 05 GUARULHOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281394;05/10/2022 18:56;3035E847FC3B2EC000000001;AMERICAN SHOES - MATRIZ SP;american shoes - lj05 - shop osasco plaza;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281395;05/10/2022 18:56;3035E847FC33974000000001;LEO MADEIRAS - MATRIZ;leo madeiras - Osasco;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281396;05/10/2022 18:56;3035E847FC20798000000001;LLINEA - MATRIZ;LNA	AUTO SUECO MATRIZ - JARAGUÁ;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281397;05/10/2022 18:56;3035E847FC319E4000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;smart fit - adm sp SPIOSA6 - Osasco KM 18;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281398;05/10/2022 18:56;3035E847FC207D4000000001;LLINEA - MATRIZ;LNA	CENTRO DE DISTRIBUIÇÃO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281399;05/10/2022 18:56;3035E847FC371E4000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 35 Shopping União de Osasco;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281400;05/10/2022 18:56;3035E847FC2C6A4000000001;LELLO - MATRIZ SP;LELLO - PACAEMBU;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281401;05/10/2022 18:56;3035E847FC383C0000000001;SANUTRIN MATRIZ;SANUTRIN - MAPLE ALTO DE PINHEIRO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281402;05/10/2022 18:56;3035E847FC3A1DC000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM SP SPCBVT4 - Paulista 807;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281403;05/10/2022 18:56;3035E847FC2D934000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCPRS2 - Bernardino de Campos;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281405;05/10/2022 18:56;3035E847FC209C4000000001;LLINEA - MATRIZ;LNA	OSASCO - BUSINESS PARK;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281406;05/10/2022 18:56;3035E847FC30498000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPIOSA3 - Primitiva;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281409;05/10/2022 18:56;3035E847FC31794000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPIOSA1 - Pátio Osasco;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281412;05/10/2022 18:56;3035E847FC3B8EC000000001;FONTES DESPACHANTES - MATRIZ;fontes despachantes - porto seguro azul - sp;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281416;05/10/2022 18:56;3035E847FC20924000000001;LLINEA - MATRIZ;LNA	LICEU (LAO);05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281418;05/10/2022 18:56;3035E847FC402A4000000001;embrapol - matriz;EMBRAPOL - VANUZIA MARIA DE JESUS - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281419;05/10/2022 18:56;3035E847FC2C5F8000000001;LELLO - MATRIZ SP;LELLO - BELA VISTA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281420;05/10/2022 18:56;3035E847FC2D884000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCCON1 - Augusta;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281421;05/10/2022 18:56;3035E847FC2DA14000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMARTFIT - ADM SP SPCCON2 - Baixo Augusta;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281423;05/10/2022 18:56;3035E847FC1CE28000000001;INBRANDS - MATRIZ;ELLUS - FREI CANECA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281424;05/10/2022 18:56;3035E847FC29388000000001;NIKE MATRIZ - ESCRITÓRIO LAPA;NIKE - SHOPPING LIGHT SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281426;05/10/2022 18:56;3035E847FC163DC000000001;BANCO DAYCOVAL - MATRIZ;DAYCRED - CAPITAL;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281427;05/10/2022 18:56;3035E847FC317F8000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCLBD1- Liberdade;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281428;05/10/2022 18:56;3035E847FC3A5F0000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCJDN7 - Rua da Consolação II;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281430;05/10/2022 18:56;3035E847FC3977C000000001;grupo soma - matriz sao cristovao;grupo  soma - FARM BELA VISTA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281431;05/10/2022 18:56;3035E847FC232E8000000001;ASSAI - MATRIZ;ASSAI - 	CD - 956	CD Anhanguera;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281432;05/10/2022 18:56;3035E847FC1C8B0000000001;INBRANDS - MATRIZ;VR HIGIENOPOLIS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281433;05/10/2022 18:56;3035E847FC1CE0C000000001;INBRANDS - MATRIZ;ELLUS - HIGIENOPOLIS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281434;05/10/2022 18:56;3035E847FC1D7A8000000001;INBRANDS - MATRIZ;TH - HIGIENOPOLIS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281437;05/10/2022 18:56;303430D3FC57E44000001C35;SEPHORA - MATRIZ;SEPHORA - FILIAL HIGIENÓPOLIS - 2317;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281439;05/10/2022 18:56;3035E847FC1D1F4000000001;INBRANDS - MATRIZ;RICHARDS RC23 - Higienopolis;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281441;05/10/2022 18:56;3035E847FC35494000000001;TRACK FIELD - matriz;TRACK FIELD - HIGIENOPOLIS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281442;05/10/2022 18:56;3035E847FC2086C000000001;LLINEA - MATRIZ;LNA	ENGRECON;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281443;05/10/2022 18:56;3035E847FC338D0000000001;LEO MADEIRAS - MATRIZ;leo madeiras - Lapa;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281444;05/10/2022 18:56;3035E847FC348F4000000001;oab - matriz;oab - 247ª SANTANA DE PARNAiBA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281445;05/10/2022 18:56;3035E847FC35E0C000000001;GRUPO SOMA - MATRIZ botafogo;grupo soma - ANIMALE SHOP. BOURBON POMPEIA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281446;05/10/2022 18:56;3035E847FC36954000000001;GRUPO SOMA - MATRIZ botafogo;grupo soma - CRIS BARROS FLAGSHIP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281447;05/10/2022 18:56;3035E847FC15CDC000000001;SEPHORA - MATRIZ;SEPHORA - CERQUEIRA CESAR;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281448;05/10/2022 18:56;3035E847FC35E1C000000001;GRUPO SOMA - MATRIZ botafogo;grupo soma - ANIMALE SHOP. CIDADE SAO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281449;05/10/2022 18:56;3035E847FC39514000000001;LLINEA - MATRIZ;LNA - Hospital Menino Jesus;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281450;05/10/2022 18:56;3035E847FC36B68000000001;JOGe - Matriz;JOGe - Lj 25 SHOPPING HIGIENOPOLIS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281451;05/10/2022 18:56;3035E847FC36B80000000001;JOGe - Matriz;JOGe - Lj 25 SHOPPING HIGIENOPOLIS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281452;05/10/2022 18:56;3035E847FC1C32C000000001;INBRANDS - MATRIZ;TH - OSCAR FREIRE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281453;05/10/2022 18:56;3035E847FC35DF0000000001;GRUPO SOMA - MATRIZ botafogo;grupo soma - ANIMALE OSCAR FREIRE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281455;05/10/2022 18:56;3035E847FC1D670000000001;INBRANDS - MATRIZ;RICHARDS RC07 - OSCAR FREIRE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281456;05/10/2022 18:56;3035E847FC3B248000000001;INBRANDS - MATRIZ;SALINAS - SL27 - OSCAR FREIRE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281457;05/10/2022 18:56;3035E847FC1C84C000000001;INBRANDS - MATRIZ;VR BELA CINTRA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281458;05/10/2022 18:56;3035E847FC1CC70000000001;INBRANDS - MATRIZ;ELLUS - PAULISTA FEMININO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281459;05/10/2022 18:56;303430D3FC57E44000001C0D;;;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281460;05/10/2022 18:56;3035E847FC3546C000000001;TRACK FIELD - matriz;TRACK FIELD - PAULISTA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281461;05/10/2022 18:56;3035E847FC38378000000001;SANUTRIN MATRIZ;SANUTRIN - MARIA IMACULADA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281462;05/10/2022 18:56;3035E847FC2D720000000001;SMART FIT - ADM ELUMA - ESCRITORIO REGIONAL SP;SMART FIT  -  ADM SP SPCJDN4 - Oscar Freire;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281463;05/10/2022 18:56;3035E847FC383B0000000001;SANUTRIN MATRIZ;SANUTRIN - PROJETO VIDA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281464;05/10/2022 18:56;3035E847FC36C48000000001;MEIA DE SEDA;MEIA DE SEDA - SHOP. CENTER NORTE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281465;05/10/2022 18:56;3035E847FC391B0000000001;SANUTRIN MATRIZ;SANUTRIN - COZINHA CENTRAL;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281466;05/10/2022 18:56;3035E847FC1CEC0000000001;INBRANDS - MATRIZ;ELLUS - CENTER NORTE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281467;05/10/2022 18:56;3035E847FC2099C000000001;LLINEA - MATRIZ;LNA	MERCADOCAR - TUCURUVI E TELEPREÇO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281468;05/10/2022 18:56;"3035E847FC37CA400000000
";;;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412281469;05/10/2022 18:56;3035E847FC3719C000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 34 Santana Parque Shopping;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283292;05/10/2022 19:04;3035E847FC2C754000000001;LELLO - MATRIZ SP;LELLO - VL GUILHERME;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283293;05/10/2022 19:04;3035E847FC32F10000000001;LELLO - MATRIZ SP;LELLO - TUCURUVI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283294;05/10/2022 19:04;3035E847FC3B294000000001;embrapol - matriz;EMBRAPOL - ARMATI OPTICA;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283295;05/10/2022 19:04;3035E847FC1EAC8000000001;LLINEA - MATRIZ;LNA CTA 18 - CANINDÉ;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283296;05/10/2022 19:04;3035E847FC372CC000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 38 Shopping Metro Tucuruvi;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283297;05/10/2022 19:04;3035E847FC19148000000001;UNIDAS - MATRIZ SP;UNIDAS - QTI1 - SAO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283298;05/10/2022 19:04;3035E847FC21A84000000001;ASSAI - MATRIZ;ASSAI - 	LJ45 - BARRA FUNDA - SP;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283299;05/10/2022 19:04;3035E847FC37D54000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 09 SHOPPING TRIMAIS PLACE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283302;05/10/2022 19:04;3035E847FC36D84000000001;PONTAL VERMELHO - matriz;PONTAL VERMELHO - LJ 18 Shopping D;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283303;05/10/2022 19:04;3035E847FC19484000000001;UNIDAS - MATRIZ SP;UNIDAS - TUV - SAO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283305;05/10/2022 19:04;3035E847FC3C31C000000001;MAMAE PRESENTES - CASA LOJISTA - MATRIZ;CASA LOJISTA - PARI;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283306;05/10/2022 19:04;3035E847FC1948C000000001;UNIDAS - MATRIZ SP;UNIDAS - TUV - SAO PAULO;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283307;05/10/2022 19:04;3035E847FC37050000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 29 santana;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283308;05/10/2022 19:04;3035E847FC37278000000001;PONTAL VERMELHO - matriz;pontal vermelho - lj 37 Shopping Andorinha;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412283309;05/10/2022 19:04;3035E847FC3A778000000001;JOGe - Matriz;JOGE - LJ10 SHOPPING CENTER NORTE;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
412313765;06/10/2022 06:10;3035E847FC19358000000001;UNIDAS - MATRIZ SP;UNIDAS - VSJC - SAO JOSE DOS CAMPOS;05 - Em trânsito para matriz;DEVOLUÇÃO MATRIZ;Aprovação pendente
